#! FIELDS Id Pos_0 Pos_1 Pos_2 Beta Density
     0      3.5838309     4.9659367     4.8129170      0  1.1974955e+02
     1      3.3590238     5.6104930     5.5303507      0  1.1940005e+02
     2      3.1878666     4.6082204     6.4430576      0  1.1648367e+02
     3      2.5534653     5.8017446     6.2754319      0  1.1511904e+02
     4      3.8567380     4.3600121     5.7392555      0  1.1333105e+02
     5      4.0117624     4.4995406     5.3001507      0  1.1148046e+02
     6      3.7388553     5.1054652     4.3738122      0  1.1061157e+02
     7      2.7705431     4.3033390     5.4992217      0  1.0996164e+02
     8      4.0576967     5.5833150     5.2302069      0  1.0995837e+02
     9      3.9300485     4.4253289     5.7858923      0  1.0991257e+02
    10      3.0595831     4.5601586     5.9519582      0  1.0973521e+02
    11      3.0317400     4.8587781     6.8442743      0  1.0939056e+02
    12      3.2261104     5.1031158     4.6763976      0  1.0916843e+02
    13      3.7341866     4.3811796     5.6488981      0  1.0897328e+02
    14      3.8717686     5.6128424     5.2277654      0  1.0868405e+02
    15      3.8755423     5.1624220     4.3325331      0  1.0809621e+02
    16      3.5105205     4.9006199     4.7662802      0  1.0800438e+02
    17      3.9148107     4.7372908     5.8796407      0  1.0775126e+02
    18      2.7393934     5.7722171     6.2778734      0  1.0762152e+02
    19      4.1358830     4.8081251     4.4194996      0  1.0751849e+02
    20      2.9324018     4.1220106     5.4987470      0  1.0682286e+02
    21      2.9824990     4.9452623     6.8005537      0  1.0666383e+02
    22      4.2175969     4.8823369     3.9337579      0  1.0584330e+02
    23      3.3486618     5.0819484     4.7667550      0  1.0568092e+02
    24      3.2753514     5.0166316     4.7201181      0  1.0563960e+02
    25      3.4323342     5.6758098     5.5769876      0  1.0545549e+02
    26      3.0752490     4.7030646     6.4872529      0  1.0478921e+02
    27      2.8996829     5.2611367     7.2484072      0  1.0459594e+02
    28      3.7467918     4.3945221     4.8503304      0  1.0457146e+02
    29      4.0033589     4.4906456     5.8325292      0  1.0437024e+02
    30      3.8903132     4.1306219     5.2476814      0  1.0435618e+02
    31      3.1050505     4.9240948     6.8909111      0  1.0426060e+02
    32      2.8619448     5.7510496     6.3682308      0  1.0388711e+02
    33      4.0866420     4.8946093     4.3757790      0  1.0378879e+02
    34      3.1386256     4.6947046     6.3993370      0  1.0355837e+02
    35      3.0511796     4.5512636     6.4843367      0  1.0343183e+02
    36      2.9286281     4.5724311     6.3939793      0  1.0334358e+02
    37      3.3969690     3.5557878     6.8282689      0  1.0331035e+02
    38      2.8553177     4.5071143     6.3473424      0  1.0318904e+02
    39      4.1976904     4.4700132     5.3025922      0  1.0283243e+02
    40      2.6976608     4.6928902     6.0816279      0  1.0275403e+02
    41      2.6027063     5.7152603     6.3191525      0  1.0275090e+02
    42      3.6646498     3.8654423     4.7070290      0  1.0267442e+02
    43      3.0019386     4.6377478     6.4406161      0  1.0267434e+02
    44      2.8747573     4.1995998     5.9874048      0  1.0254197e+02
    45      4.2294892     5.4756633     5.3642849      0  1.0243475e+02
    46      3.6377018     5.3387679     5.2194914      0  1.0238167e+02
    47      3.6855809     3.3577394     6.6519623      0  1.0215799e+02
    48      3.3777892     6.1479327     5.7615681      0  1.0208014e+02
    49      3.6655448     5.0401485     4.3271754      0  1.0207444e+02
    50      3.0421408     5.6522930     5.9699303      0  1.0203253e+02
    51      3.7602532     5.3176004     5.3098489      0  1.0200016e+02
    52      4.4971311     5.5203476     4.8809847      0  1.0167531e+02
    53      3.3208188     5.3805678     5.6590710      0  1.0166787e+02
    54      4.1069377     5.4968308     5.2739275      0  1.0166064e+02
    55      2.8831608     4.2084948     5.4550264      0  1.0127388e+02
    56      3.1589213     5.2969260     7.2974855      0  1.0127234e+02
    57      4.1343138     4.4783732     5.3905081      0  1.0118020e+02
    58      3.7624577     4.5374280     5.3856251      0  1.0107692e+02
    59      3.9479577     4.0530327     4.7590236      0  1.0102542e+02
    60      3.5922344     4.9748317     4.2805386      0  1.0093015e+02
    61      3.7070565     4.0998151     4.3121195      0  1.0056068e+02
    62      2.5110586     5.5673718     6.6703414      0  1.0046653e+02
    63      2.8060767     4.5935985     6.3036218      0  1.0023761e+02
    64      3.5818337     4.1813168     5.1548825      0  9.9998727e+01
    65      3.6222043     3.3660994     6.7398783      0  9.9856138e+01
    66      3.1145562     4.5429036     6.3964207      0  9.9843539e+01
    67      3.0558094     5.0105790     6.8471905      0  9.9835820e+01
    68      2.9584684     5.0584315     5.1596977      0  9.9833168e+01
    69      3.6182622     5.6462824     5.5794290      0  9.9678278e+01
    70      2.9688304     5.5869762     5.9232935      0  9.9656232e+01
    71      3.7147470     4.6886940     6.0088357      0  9.9639468e+01
    72      3.7379602     3.9307591     4.7536658      0  9.9634044e+01
    73      3.9247833     5.0759378     4.3762537      0  9.9512435e+01
    74      3.8437435     4.1567719     4.2708404      0  9.9447437e+01
    75      3.8121657     5.1707820     4.4204490      0  9.8935612e+01
    76      3.4082648     5.5240088     5.5740713      0  9.8730825e+01
    77      3.4612795     4.9871042     4.7225596      0  9.8729320e+01
    78      2.7522058     4.2207673     5.8970474      0  9.8691940e+01
    79      3.6685667     4.9047417     7.2989775      0  9.8569728e+01
    80      3.7418771     4.9700585     7.3456143      0  9.8529987e+01
    81      3.8231629     4.5894023     6.2308296      0  9.8520763e+01
    82      2.8599476     4.9664297     6.7101963      0  9.8365285e+01
    83      3.7110122     5.4040847     5.2661283      0  9.8307639e+01
    84      4.2966394     5.0168829     4.3811367      0  9.8198250e+01
    85      3.6990811     4.5457880     5.4735410      0  9.8131888e+01
    86      3.6513704     4.6970540     6.0967516      0  9.8084562e+01
    87      4.3518197     3.4348356     5.2433410      0  9.7972222e+01
    88      2.8785309     3.7491794     5.0921726      0  9.7966112e+01
    89      3.7677617     4.1517893     5.1573240      0  9.7825803e+01
    90      3.1154512     5.7176097     6.0165671      0  9.7762540e+01
    91      3.3066832     5.3024436     5.7907075      0  9.7644590e+01
    92      3.8746473     3.9877159     4.7123867      0  9.7619206e+01
    93      2.7301337     4.8535862     5.5521657      0  9.7503692e+01
    94      3.3665711     4.7096522     3.7398862      0  9.7480834e+01
    95      2.4419499     5.5065026     6.3575153      0  9.7255766e+01
    96      3.9720271     4.2048336     4.7619398      0  9.7158834e+01
    97      4.0610034     4.4130564     5.3438713      0  9.7099602e+01
    98      4.0212681     4.1183494     4.8056604      0  9.6897431e+01
    99      4.0514977     4.7942476     5.8383616      0  9.6853048e+01
   100      3.2230109     4.7085821     4.9804749      0  9.6773043e+01
   101      3.8884980     5.1006920     7.4388879      0  9.6675560e+01
   102      2.8339197     4.2949791     5.4113058      0  9.6667968e+01
   103      3.0450194     4.0271664     5.4545517      0  9.6181288e+01
   104      2.2357261     4.9338086     5.4569253      0  9.6131399e+01
   105      3.8987167     4.1395169     4.7153030      0  9.6077725e+01
   106      4.0850728     4.5648574     5.3467875      0  9.6001774e+01
   107      3.7202971     3.0032332     4.5603367      0  9.5922314e+01
   108      2.7948586     3.1553179     4.2819400      0  9.5839441e+01
   109      2.5293959     5.6499436     6.2725156      0  9.5696583e+01
   110      3.1788278     5.7092497     5.9286512      0  9.5663309e+01
   111      2.8263724     5.1958200     7.2017704      0  9.5611334e+01
   112      2.9111858     5.6645654     6.4119514      0  9.5532797e+01
   113      2.7935103     4.8452262     5.4642498      0  9.5525466e+01
   114      4.1802481     5.5621475     5.3205643      0  9.5439300e+01
   115      2.9091886     4.8799455     6.7539168      0  9.5350184e+01
   116      3.9881211     4.8026076     5.9262775      0  9.5313109e+01
   117      4.1442865     4.8170201     3.8871211      0  9.5271155e+01
   118      3.8022319     5.0971052     4.2858963      0  9.5253639e+01
   119      2.8440996     3.0688337     4.3256606      0  9.5182590e+01
   120      3.9697838     4.7200358     6.3241032      0  9.5159523e+01
   121      3.1244900     4.6165804     6.5309735      0  9.5096067e+01
   122      3.2371076     4.5217362     6.4867781      0  9.5025972e+01
   123      4.6291495     4.8530188     6.1147915      0  9.4906099e+01
   124      2.8979705     3.4416649     4.7322350      0  9.4891660e+01
   125      4.0590061     3.6284365     5.6858368      0  9.4849303e+01
   126      3.8448458     3.7666857     4.3087286      0  9.4590120e+01
   127      3.4906529     4.7532664     4.4971748      0  9.4567195e+01
   128      3.6154088     3.9519266     4.6633084      0  9.4501115e+01
   129      2.9928998     5.7387772     5.9262097      0  9.4479546e+01
   130      3.2994208     5.1684326     4.7230344      0  9.4479196e+01
   131      3.8178589     4.9750410     6.4591307      0  9.4472855e+01
   132      4.1146534     2.7662274     5.5391444      0  9.4312131e+01
   133      3.2322318     5.3622428     7.3441223      0  9.4235472e+01
   134      4.2060551     4.2139380     6.4081535      0  9.3833700e+01
   135      3.6021294     4.7835382     6.0530310      0  9.3832470e+01
   136      2.7469018     4.6064060     6.1253485      0  9.3658254e+01
   137      3.1134539     4.9329898     6.3585326      0  9.3610659e+01
   138      3.1039482     5.3141810     6.8530229      0  9.3597323e+01
   139      4.0674096     3.6373315     5.1534583      0  9.3533240e+01
   140      2.9962065     4.5685186     6.0398741      0  9.3514211e+01
   141      3.5548856     5.6546423     5.6673450      0  9.3448058e+01
   142      3.7697590     4.9364092     4.8153585      0  9.3171485e+01
   143      3.6452103     4.1729568     5.0669666      0  9.3155570e+01
   144      3.0500773     4.9413498     6.4464485      0  9.3111321e+01
   145      3.5242280     4.5238762     4.0056007      0  9.2995822e+01
   146      2.7626066     5.0142822     5.0227035      0  9.2950828e+01
   147      3.1596343     4.7169421     5.0683908      0  9.2938900e+01
   148      3.6063700     5.0529559     4.1489021      0  9.2877440e+01
   149      3.7834276     4.2946953     5.6926187      0  9.2789993e+01
   150      3.9967318     3.2467103     5.8116408      0  9.2755787e+01
   151      4.3699498     5.0821996     4.4277735      0  9.2693999e+01
   152      2.9613471     3.4333050     4.6443191      0  9.2587806e+01
   153      2.8771826     5.4390877     6.2744824      0  9.2560671e+01
   154      3.8724040     4.5029181     6.2745502      0  9.2544481e+01
   155      4.0430942     4.7853526     6.3707401      0  9.2541471e+01
   156      3.5398939     4.6667822     4.5408954      0  9.2514403e+01
   157      2.7919411     4.5154743     6.4352584      0  9.2467904e+01
   158      2.8292899     3.8356636     5.0484520      0  9.2405260e+01
   159      2.6808927     4.9400704     5.5084451      0  9.2394292e+01
   160      4.6783905     4.7665345     6.1585121      0  9.2385113e+01
   161      3.0951555     5.1153883     5.1184186      0  9.2320122e+01
   162      2.9535537     5.6339679     7.6549816      0  9.2304662e+01
   163      2.7606093     4.2296623     5.3646690      0  9.2220530e+01
   164      3.4555474     4.9178749     4.3218177      0  9.2162319e+01
   165      4.6285005     2.3784906     5.2744472      0  9.2137113e+01
   166      4.2378926     5.4845583     4.8319064      0  9.2091091e+01
   167      3.3173300     4.7961364     3.6961656      0  9.2038803e+01
   168      2.7800489     3.9221478     5.0047314      0  9.1950119e+01
   169      3.9284793     4.0955769     6.7569009      0  9.1935255e+01
   170      2.6168419     5.7933846     6.1875160      0  9.1922194e+01
   171      3.6472075     4.9575767     4.7250011      0  9.1748945e+01
   172      2.7886344     5.6857329     6.3215939      0  9.1722012e+01
   173      4.4567080     2.4861422     5.1403692      0  9.1671214e+01
   174      3.9843863     5.5179982     5.1835701      0  9.1626085e+01
   175      2.8256983     6.0407741     7.7929253      0  9.1341957e+01
   176      3.8090274     4.5112781     6.3624661      0  9.1315314e+01
   177      3.7880963     5.0189810     4.4175328      0  9.1302745e+01
   178      2.5190340     5.1213989     5.5089199      0  9.1281042e+01
   179      3.8357682     4.6027448     5.4322619      0  9.1244280e+01
   180      2.9630595     5.2527767     7.1604913      0  9.1184810e+01
   181      3.8547408     3.5753922     6.0812210      0  9.1172591e+01
   182      2.6760168     5.7805771     6.3657893      0  9.1117404e+01
   183      3.7604605     3.7528081     5.7275906      0  9.1091916e+01
   184      3.7704331     4.0914551     4.2242036      0  9.1041185e+01
   185      2.6296544     4.2419348     5.8066900      0  9.0947591e+01
   186      3.8991447     4.5943848     5.3443460      0  9.0946205e+01
   187      3.1924965     5.0675358     6.8059114      0  9.0913914e+01
